frame_index,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility
178,7.8155,0.773528,0.194948,-0.243906,0.987254,0.997699,0.289314,-0.347978,0.988708,0.782056,0.342772,0.161483,0.994506,1.009888,0.484957,-0.526551,0.940188,0.717340,0.576609,0.137173,0.867143,0.853980,0.275800,-0.356602,0.843280,0.727642,0.565738,-0.093643,0.783999
179,7.8543,0.776347,0.194949,-0.237955,0.987104,1.000307,0.301805,-0.259611,0.988626,0.776795,0.352981,0.158681,0.994609,1.023268,0.472785,-0.402042,0.943576,0.718386,0.481993,0.233581,0.876687,0.852239,0.275765,-0.136142,0.841262,0.731184,0.290154,0.448484,0.792582
180,7.8860,0.778666,0.219423,-0.348663,0.987632,0.983758,0.304027,-0.330391,0.988933,0.791712,0.371765,0.013748,0.994685,0.973858,0.299518,-0.383214,0.945856,0.757325,0.439522,0.254665,0.872414,0.790062,0.151402,0.055450,0.847937,0.733893,0.257400,0.649408,0.772811
181,7.9241,0.785978,0.252180,-0.363209,0.986872,0.935993,0.308240,-0.398501,0.988356,0.853155,0.367912,-0.110475,0.994394,0.921763,0.277800,-0.339630,0.932915,0.822377,0.344373,0.223872,0.834402,0.795099,0.128368,0.065519,0.817075,0.751021,0.206556,0.470450,0.729204
182,7.9531,0.787025,0.242619,-0.384732,0.987053,0.951216,0.295632,-0.365303,0.988146,0.848659,0.367555,-0.034988,0.994154,0.948330,0.263531,-0.312481,0.932147,0.799270,0.402093,0.241992,0.826674,0.796783,0.145675,0.159935,0.815146,0.752917,0.251028,0.628236,0.703899
183,7.9865,0.792960,0.249628,-0.406556,0.981222,0.939617,0.296109,-0.297017,0.986561,0.842642,0.359657,-0.178545,0.993648,0.933283,0.264721,-0.187879,0.917777,0.824947,0.363973,0.076437,0.792681,0.791371,0.133044,0.218808,0.803461,0.764142,0.200684,0.452654,0.657505
184,8.0197,0.792508,0.243089,-0.546546,0.980591,0.947413,0.295270,-0.392698,0.983461,0.834805,0.342900,-0.209163,0.992970,0.945215,0.293144,-0.251444,0.902224,0.808595,0.378357,0.088258,0.761487,0.827705,0.134316,0.122741,0.786821,0.769336,0.239309,0.405448,0.630281
185,8.0534,0.790517,0.231074,-0.577011,0.980830,0.948689,0.289043,-0.372867,0.983439,0.792201,0.348404,-0.161120,0.992971,0.969954,0.285778,-0.304280,0.905329,0.768301,0.451758,0.089172,0.759853,0.786838,0.147036,0.106037,0.788826,0.768310,0.290251,0.387045,0.614826
186,8.0868,0.781781,0.235383,-0.698582,0.976645,0.981333,0.284277,-0.492428,0.982263,0.775703,0.314830,-0.266782,0.992855,1.007737,0.299242,-0.392692,0.900691,0.732790,0.461194,0.075056,0.746222,0.802115,0.153672,-0.026243,0.776940,0.761691,0.329300,0.381081,0.624971
187,8.1211,0.782527,0.240478,-0.621582,0.978629,0.980168,0.303032,-0.432123,0.983081,0.783228,0.359139,-0.218576,0.992856,0.983938,0.263712,-0.469860,0.906496,0.739272,0.399932,0.123419,0.753590,0.791162,0.147962,-0.126726,0.785921,0.758612,0.277431,0.507699,0.596538
188,8.1551,0.817104,0.240184,-0.632510,0.976419,0.968700,0.301877,-0.412757,0.982488,0.811970,0.358890,-0.336583,0.992180,0.980847,0.227080,-0.393280,0.894986,0.762251,0.321241,-0.052847,0.733907,0.795818,0.127702,-0.106678,0.765037,0.759334,0.205834,0.358745,0.564132
189,8.1894,0.818795,0.256939,-0.613378,0.972585,0.913602,0.327223,-0.414753,0.981635,0.868761,0.345934,-0.335016,0.991000,0.912122,0.249266,-0.359089,0.878610,0.822894,0.257566,-0.051944,0.705904,0.796738,0.129819,-0.063541,0.731109,0.780044,0.180628,0.258794,0.530952
190,8.2237,0.868661,0.211674,-0.821856,0.971715,0.922605,0.292014,-0.414096,0.982373,0.853156,0.343829,-0.692101,0.991165,0.967314,0.219054,-0.228750,0.849309,0.814210,0.309608,-0.461218,0.714320,0.798900,0.133277,0.070412,0.702150,0.785736,0.211172,-0.001737,0.521904
191,8.2578,0.843845,0.233084,-0.668361,0.959001,0.949897,0.292585,-0.431053,0.977019,0.847266,0.337191,-0.414121,0.984110,0.991422,0.230098,-0.389577,0.845938,0.812224,0.309168,-0.177562,0.683240,0.800196,0.137261,-0.050206,0.691719,0.791777,0.221275,0.166232,0.505052
192,8.2926,0.814576,0.241350,-0.591209,0.957874,0.934193,0.313572,-0.481837,0.976632,0.862397,0.296481,-0.381908,0.980767,0.958824,0.305035,-0.459524,0.843134,0.831332,0.260121,0.028776,0.635428,0.811367,0.139393,-0.144305,0.681879,0.792135,0.203827,0.297025,0.482683
193,8.3266,0.815246,0.242319,-0.600423,0.952740,0.965556,0.317833,-0.475368,0.974367,0.839157,0.304841,-0.316880,0.974718,0.960635,0.284118,-0.495024,0.848258,0.796230,0.318049,0.063970,0.606989,0.790685,0.140571,-0.171952,0.679972,0.790397,0.258566,0.339578,0.472174
194,8.3636,0.813570,0.244768,-0.528590,0.948828,0.971960,0.316015,-0.459225,0.973899,0.834373,0.310549,-0.192168,0.970069,0.961254,0.288073,-0.477212,0.853468,0.795951,0.341314,0.136459,0.566550,0.792052,0.141256,-0.165943,0.683924,0.789088,0.279135,0.371190,0.454980
195,8.4004,0.801965,0.252460,-0.539531,0.941692,0.973384,0.312893,-0.500927,0.971942,0.827953,0.313868,-0.203859,0.967861,0.967007,0.296169,-0.507609,0.852152,0.795347,0.356387,0.164594,0.528883,0.793486,0.139384,-0.175507,0.681806,0.788244,0.278133,0.466770,0.437285
196,8.4373,0.802027,0.262292,-0.628076,0.934462,0.974529,0.324626,-0.530557,0.967824,0.822366,0.315146,-0.268448,0.960571,0.959739,0.295462,-0.494220,0.848014,0.787600,0.316994,0.111814,0.493100,0.794843,0.132916,-0.152896,0.669290,0.783148,0.238345,0.407755,0.419983
197,9.0431,0.321643,0.708275,-0.337156,0.939617,0.214808,0.556457,-0.084190,0.970890,0.461780,0.603360,0.008803,0.964318,0.126750,0.321982,-0.247379,0.860635,0.523898,0.375325,0.122964,0.510727,0.182613,0.520014,-0.477306,0.694118,0.550633,0.351272,0.115021,0.426005
198,9.2262,0.488588,0.523286,0.524144,0.945645,0.615516,0.725601,0.728867,0.972877,0.331629,0.737399,0.758218,0.967703,0.699785,0.723561,0.362582,0.817786,0.212459,0.732407,0.344280,0.521066,0.664959,0.680631,0.136261,0.667052,0.271928,0.640485,0.038672,0.449057
199,9.2650,0.489087,0.559258,0.312639,0.951074,0.600486,0.747413,0.533695,0.974333,0.318122,0.746368,0.582376,0.970727,0.672629,0.801369,0.268121,0.786478,0.194470,0.763649,0.280932,0.546746,0.664411,0.711247,0.022119,0.653257,0.200359,0.631328,-0.056932,0.482507
200,9.2941,0.494336,0.551317,0.290314,0.955965,0.594989,0.692467,0.521303,0.976323,0.318564,0.694687,0.521732,0.973422,0.669673,0.678779,0.217463,0.772904,0.201165,0.758116,0.185032,0.545523,0.652143,0.511619,0.005917,0.670539,0.219588,0.615435,-0.164410,0.509466
201,9.3285,0.458735,0.547464,0.004628,0.960336,0.562836,0.685654,0.209780,0.976821,0.296393,0.688778,0.285452,0.974136,0.627819,0.709316,-0.033923,0.767570,0.201857,0.762738,0.126599,0.549998,0.608291,0.565364,-0.249512,0.685630,0.212831,0.603380,-0.131827,0.538085
202,9.3651,0.420650,0.524619,-0.187947,0.964248,0.523588,0.667406,0.040346,0.978384,0.285528,0.669644,0.155969,0.976040,0.578426,0.790789,-0.135256,0.759148,0.214408,0.836840,0.016903,0.548137,0.558237,0.684256,-0.377066,0.693120,0.218827,0.756292,-0.285579,0.559134
203,9.4015,0.353266,0.543266,-0.246898,0.967664,0.451277,0.669919,0.007650,0.978322,0.228871,0.701872,0.073856,0.975325,0.553766,0.737571,-0.196897,0.754436,0.176552,0.867130,-0.115731,0.533064,0.557762,0.568407,-0.370451,0.688963,0.200108,0.787627,-0.337059,0.550042
204,9.4289,0.342591,0.469228,-0.371921,0.970342,0.457078,0.616056,-0.089271,0.978947,0.203761,0.672683,-0.030678,0.977257,0.582507,0.733390,-0.310495,0.765565,0.141812,0.918414,-0.023270,0.551024,0.578172,0.539612,-0.592871,0.703839,0.158729,1.081556,-0.230740,0.538199
205,9.4672,0.353123,0.445401,-0.161784,0.972355,0.491628,0.580384,0.001088,0.977987,0.234119,0.640168,0.201121,0.977987,0.593159,0.666103,-0.356212,0.771874,0.144778,0.757840,0.046160,0.582055,0.575771,0.481143,-0.566504,0.684176,0.179848,0.582358,0.066060,0.554972
206,9.4974,0.329868,0.439363,-0.391338,0.974029,0.467681,0.581735,-0.098114,0.978492,0.213460,0.640015,-0.009826,0.979438,0.603520,0.679461,-0.354650,0.781426,0.159072,0.867506,-0.046746,0.590292,0.584013,0.524217,-0.632338,0.689381,0.172053,0.962949,-0.220659,0.547549
207,9.5333,0.391794,0.434314,-0.285138,0.976181,0.553049,0.598225,-0.083554,0.978081,0.302076,0.626742,0.092345,0.981154,0.660357,0.669544,-0.439886,0.793856,0.208343,0.710408,-0.026785,0.627202,0.587404,0.382283,-0.661759,0.683633,0.263462,0.522843,-0.141107,0.577685
208,9.5726,0.341588,0.411141,-0.523303,0.968606,0.521122,0.540905,-0.262693,0.979623,0.247131,0.602535,-0.062762,0.982484,0.655301,0.705582,-0.547442,0.800144,0.174504,0.800320,-0.391380,0.649508,0.588372,0.525029,-0.794977,0.702309,0.232343,0.615415,-0.944994,0.615662
209,9.5998,0.132954,0.339714,-0.552651,0.970675,0.392749,0.503479,-0.219792,0.981473,0.105355,0.544588,-0.118076,0.983648,0.527449,0.707920,-0.339512,0.809920,0.106942,0.787049,-0.293925,0.645771,0.498691,0.695529,-0.632527,0.691537,0.128346,0.657004,-0.668257,0.619733
210,9.6368,0.043331,0.303571,-0.607511,0.973527,0.249253,0.415265,-0.218083,0.983292,-0.015339,0.495385,-0.050605,0.983281,0.343835,0.713038,-0.346695,0.808071,0.082105,0.787504,-0.210310,0.590152,0.318581,0.691575,-0.637042,0.696031,0.128595,0.673017,-0.494214,0.577449
211,9.6656,0.035605,0.297085,-0.927919,0.974962,0.180288,0.379271,-0.422475,0.984837,-0.053761,0.464779,-0.337255,0.981697,0.272370,0.653488,-0.495385,0.796707,0.097165,0.737278,-0.192944,0.546618,0.252934,0.616983,-0.739683,0.686621,0.163284,0.624103,-0.189502,0.536623
212,9.7037,0.018687,0.290821,-0.896877,0.973713,0.164667,0.393866,-0.523623,0.985745,-0.101029,0.429992,-0.226071,0.981254,0.220165,0.607124,-0.483524,0.783238,-0.056600,0.708251,0.258666,0.502838,0.198546,0.647329,-0.672202,0.642927,-0.073853,0.691242,0.485604,0.494019
213,9.7365,0.008993,0.295880,-0.981854,0.975562,0.162109,0.352127,-0.603666,0.986682,-0.075274,0.415300,-0.436322,0.980432,0.254672,0.446983,-0.415427,0.782560,-0.028207,0.701560,-0.000844,0.462492,0.265119,0.537236,-0.162225,0.624210,-0.025860,0.832780,0.074320,0.457708
214,9.7659,0.009047,0.284344,-1.023033,0.965869,0.166379,0.372213,-0.735495,0.985993,-0.066378,0.414852,-0.511806,0.975140,0.298289,0.527107,-0.520049,0.768235,-0.001509,0.698961,-0.081077,0.420207,0.231949,0.554199,-0.310087,0.586661,0.011523,0.840163,0.111065,0.417265
215,9.7992,-0.005391,0.298046,-1.655412,0.968192,0.153959,0.392273,-1.145388,0.987168,-0.146569,0.402472,-0.963461,0.969411,0.264311,0.562077,-0.773929,0.784285,-0.079420,0.707228,-0.427634,0.384329,0.255552,0.627194,-0.574242,0.596439,-0.089412,0.861315,-0.199988,0.385205
216,9.8398,-0.006258,0.300479,-1.540902,0.964131,0.163883,0.377423,-1.018369,0.985727,-0.111338,0.418213,-0.940491,0.961559,0.274768,0.498119,-0.654550,0.764380,-0.067122,0.709593,-0.472517,0.357879,0.218326,0.523854,-0.418344,0.558161,-0.035036,0.867433,-0.183002,0.356970
217,9.8677,-0.026659,0.300815,-1.254155,0.954369,0.187085,0.381743,-0.763775,0.984246,-0.069407,0.405234,-0.590810,0.957278,0.275195,0.528573,-0.547156,0.721013,-0.026936,0.697842,-0.356273,0.325480,0.248384,0.572544,-0.124527,0.513502,0.000166,0.855163,-0.028067,0.325784
218,9.9018,-0.045938,0.304831,-1.114345,0.955397,0.184782,0.393679,-0.745751,0.983235,-0.061413,0.409509,-0.549831,0.957395,0.291612,0.542809,-0.557110,0.709170,-0.020419,0.702646,-0.323990,0.301542,0.272006,0.540570,-0.290323,0.490280,-0.008873,0.848462,-0.010832,0.312488
219,9.9433,-0.043693,0.290958,-1.303391,0.934271,0.179143,0.365696,-0.953438,0.976758,-0.087395,0.422523,-0.811749,0.944649,0.305743,0.491032,-0.818247,0.697229,-0.050550,0.772107,-0.514993,0.286372,0.328194,0.409242,-0.628862,0.476632,-0.076636,0.973640,-0.357082,0.300056
220,10.2591,0.538441,0.088943,-0.317806,0.940745,0.581180,0.155830,-0.050579,0.979079,0.466701,0.196388,-0.082239,0.949567,0.662204,0.250094,-0.048537,0.723056,0.461605,0.315997,-0.142831,0.275254,0.744393,0.297230,-0.186498,0.514570,0.456703,0.373348,-0.366269,0.288209
221,10.2963,0.535227,0.092659,-0.251310,0.946668,0.576563,0.185960,0.003428,0.981168,0.455970,0.218776,0.027383,0.954178,0.660219,0.277752,-0.007728,0.744590,0.442964,0.340515,-0.021169,0.272986,0.757998,0.298798,-0.148107,0.550678,0.439083,0.428800,-0.225298,0.276081
222,10.3265,0.547066,0.151591,-0.503541,0.951979,0.596940,0.260831,-0.119772,0.983042,0.456888,0.281814,-0.351038,0.958221,0.670680,0.391299,-0.093223,0.767033,0.436581,0.434500,-0.369073,0.332194,0.765848,0.498356,-0.257194,0.590896,0.380493,0.567240,-0.419008,0.321162
223,10.3607,0.555508,0.172802,-0.154015,0.956742,0.602881,0.259189,0.130141,0.984733,0.464579,0.295919,0.011263,0.961933,0.683196,0.348107,0.114090,0.779374,0.468326,0.438814,-0.108945,0.328266,0.787474,0.404368,-0.077070,0.617927,0.459229,0.517709,-0.368280,0.315711
224,10.3944,0.562351,0.174793,-0.176708,0.959874,0.614640,0.260445,0.186759,0.986088,0.468284,0.303830,-0.029663,0.964202,0.707928,0.336528,0.217721,0.761517,0.467227,0.416450,-0.335831,0.361403,0.818925,0.368250,0.117774,0.599435,0.458262,0.338468,-0.704301,0.356493
225,10.4285,0.567361,0.183670,-0.148996,0.963704,0.616273,0.265849,0.187099,0.987411,0.469329,0.309513,-0.028866,0.967079,0.713311,0.317042,0.175450,0.772548,0.461651,0.409734,-0.338485,0.406614,0.834957,0.297397,0.062072,0.620439,0.454970,0.318296,-0.695281,0.404551
226,10.4674,0.568491,0.181063,-0.166510,0.967323,0.618127,0.275535,0.131770,0.988589,0.472035,0.317992,-0.073171,0.969964,0.736634,0.309642,0.100489,0.790318,0.461224,0.438389,-0.309747,0.435573,0.832567,0.207949,-0.024452,0.646620,0.452412,0.438494,-0.630662,0.422020
227,10.4971,0.577320,0.187685,-0.142836,0.970586,0.625907,0.278134,0.180875,0.989694,0.469722,0.316214,0.008158,0.972852,0.763855,0.300933,0.077991,0.810749,0.371328,0.434150,-0.254156,0.491296,0.813608,0.134256,-0.052773,0.680811,0.373750,0.230536,-0.504002,0.478111
228,10.5326,0.578980,0.185049,-0.142640,0.973521,0.632158,0.280341,0.123123,0.990654,0.473545,0.312281,0.119905,0.975194,0.745472,0.296544,-0.125716,0.826803,0.417454,0.434358,0.017105,0.496189,0.766126,0.152991,-0.362735,0.701948,0.439287,0.409585,-0.171026,0.473517
229,10.5695,0.582722,0.191475,-0.033101,0.976160,0.637030,0.268118,0.173115,0.991563,0.480402,0.299699,0.167287,0.977544,0.747515,0.246626,-0.000859,0.840892,0.422430,0.355547,-0.036394,0.543666,0.696155,0.155327,-0.032200,0.722405,0.493953,0.240663,-0.194419,0.519741
230,10.6025,0.583826,0.204149,0.075932,0.978526,0.643393,0.285275,0.253022,0.992360,0.487552,0.287884,0.244363,0.979755,0.739909,0.347465,0.196927,0.843979,0.426800,0.318016,0.080549,0.584212,0.698009,0.327489,0.175456,0.720915,0.507576,0.243179,-0.026075,0.553970
231,10.6316,0.624619,0.196551,-0.000715,0.980672,0.676754,0.288125,0.195941,0.993022,0.516400,0.285604,0.190538,0.981753,0.783225,0.294660,0.046109,0.856647,0.409158,0.254974,-0.009862,0.625329,0.722306,0.194386,-0.085662,0.738020,0.504448,0.185926,-0.118205,0.592615
232,10.6722,0.667950,0.194245,-0.033563,0.982602,0.703027,0.287768,0.197160,0.993691,0.532523,0.289792,0.110446,0.983505,0.826516,0.276237,0.095443,0.866445,0.450489,0.322926,-0.178030,0.649180,0.898798,0.180142,-0.044972,0.756410,0.490612,0.312832,-0.465237,0.606520
233,10.7300,0.681136,0.206551,-0.155206,0.984341,0.729095,0.297191,0.125802,0.994309,0.547170,0.302845,-0.012746,0.985119,0.847714,0.287089,0.026491,0.879477,0.508913,0.445181,-0.174738,0.679148,0.926398,0.183399,-0.162253,0.780196,0.508168,0.503623,-0.417902,0.638472
234,10.7798,0.697937,0.216074,-0.231902,0.985899,0.741460,0.312914,0.117547,0.994851,0.558658,0.321170,-0.141470,0.986463,0.866122,0.328207,0.086256,0.890976,0.520869,0.470534,-0.379235,0.707295,0.976148,0.260377,-0.098167,0.801337,0.516631,0.498927,-0.707279,0.669458
235,10.8307,0.705886,0.231266,-0.252804,0.987301,0.746255,0.331929,0.101291,0.995325,0.571624,0.348816,-0.096944,0.987556,0.865377,0.357563,0.111410,0.898333,0.530226,0.478038,-0.372531,0.716157,1.007887,0.329444,-0.019447,0.815821,0.515814,0.490256,-0.771960,0.682206
236,10.8831,0.696738,0.255362,-0.115834,0.988551,0.738841,0.362791,0.182972,0.995733,0.578603,0.373471,0.063698,0.988117,0.847238,0.419429,0.201861,0.898112,0.544740,0.472642,-0.352090,0.704281,0.985571,0.416774,0.120116,0.822194,0.554282,0.454310,-0.572351,0.674860
237,10.9325,0.679984,0.273640,0.008326,0.989690,0.722987,0.385939,0.264983,0.996145,0.563921,0.392953,0.144235,0.989177,0.845352,0.468679,0.213289,0.895243,0.524351,0.528980,-0.161076,0.719255,0.932985,0.507668,0.045626,0.833545,0.532319,0.529860,-0.528798,0.695030
238,10.9766,0.634098,0.307617,-0.218364,0.990457,0.688646,0.413577,0.097854,0.996298,0.555260,0.432629,0.045307,0.989862,0.701964,0.567250,0.101920,0.899909,0.513961,0.582569,-0.103496,0.741262,0.632152,0.654695,-0.048244,0.838093,0.553293,0.616309,-0.357612,0.708597
239,11.0259,0.620389,0.318304,-0.228976,0.991000,0.673454,0.425258,0.112105,0.995731,0.534104,0.444453,-0.065967,0.990361,0.675791,0.600316,0.241729,0.833465,0.514282,0.618413,-0.135502,0.746777,0.668399,0.762079,0.161386,0.771613,0.538509,0.685466,-0.330409,0.689110
240,11.0781,0.609078,0.323207,-0.300894,0.991214,0.654330,0.444600,0.099681,0.995436,0.512376,0.452952,-0.133456,0.990860,0.652978,0.625144,0.216793,0.779651,0.480314,0.620992,-0.144685,0.760570,0.669106,0.775939,0.112907,0.718306,0.492479,0.753702,-0.302173,0.683062
241,11.1282,0.587334,0.325517,-0.236528,0.992074,0.636747,0.444277,0.102414,0.995698,0.491159,0.446170,-0.087135,0.991669,0.634857,0.640276,0.222229,0.732513,0.490804,0.656965,0.009068,0.761372,0.635852,0.779635,0.179646,0.666936,0.500734,0.770174,-0.072778,0.668265
242,11.2097,0.572169,0.317681,-0.220851,0.992705,0.595421,0.443179,0.115257,0.995600,0.464316,0.436320,-0.146120,0.992416,0.607546,0.609215,0.273127,0.673460,0.480575,0.647039,-0.040583,0.778203,0.623878,0.760460,0.212021,0.613098,0.493373,0.779562,-0.162984,0.675082
243,11.2680,0.564119,0.308546,0.012847,0.993374,0.527141,0.442465,0.307612,0.995872,0.477182,0.379504,-0.135079,0.993163,0.557154,0.594398,0.369887,0.610653,0.499629,0.531832,-0.196669,0.796602,0.598832,0.644369,0.266255,0.554370,0.577924,0.611823,-0.185512,0.690533
244,11.3415,0.558632,0.306888,-0.202009,0.993946,0.510858,0.407305,0.175217,0.996038,0.478496,0.372722,-0.267588,0.993742,0.570499,0.514475,0.317056,0.568457,0.512272,0.535572,-0.319720,0.813880,0.622252,0.479499,0.178904,0.522865,0.625719,0.509496,-0.236404,0.709408
245,11.3918,0.562395,0.298030,-0.369895,0.994537,0.527871,0.374595,0.049362,0.996085,0.483890,0.362041,-0.307482,0.994233,0.577568,0.461291,0.204294,0.528203,0.556225,0.512237,-0.348711,0.828333,0.626995,0.408489,0.183931,0.501746,0.641602,0.419689,-0.239722,0.724521
246,11.4681,0.570713,0.210943,-0.076308,0.995054,0.517398,0.281167,0.262284,0.996377,0.497000,0.259588,-0.201387,0.994774,0.572100,0.392162,0.338429,0.486360,0.565967,0.407192,-0.109956,0.831824,0.611803,0.402066,0.281780,0.463732,0.623500,0.404827,0.093072,0.710406
247,11.5244,0.574538,0.200019,-0.123040,0.995508,0.520797,0.269069,0.234798,0.996448,0.521672,0.271678,-0.203114,0.995184,0.554720,0.403882,0.291479,0.439864,0.577672,0.417306,-0.136916,0.819993,0.591270,0.438164,0.120049,0.419447,0.624391,0.430047,0.101796,0.657261
248,11.5782,0.576178,0.195887,-0.138181,0.995937,0.513076,0.259842,0.207897,0.996573,0.532176,0.270742,-0.190518,0.995593,0.543826,0.384699,0.257247,0.397820,0.577108,0.409060,-0.146809,0.805961,0.580724,0.452905,0.122677,0.379568,0.615668,0.451560,0.045704,0.607510
249,11.6244,0.574381,0.185497,-0.063235,0.996325,0.514508,0.259759,0.253551,0.996785,0.526718,0.248885,-0.169919,0.996003,0.552538,0.380845,0.279674,0.361084,0.565384,0.413125,-0.148661,0.806196,0.587611,0.455938,0.131919,0.344663,0.615560,0.465423,-0.005659,0.576027
250,11.6750,0.572706,0.178701,-0.055695,0.996682,0.498651,0.254695,0.232402,0.996981,0.534502,0.245353,-0.168721,0.996385,0.524209,0.394097,0.248086,0.327851,0.576260,0.407863,-0.154368,0.810218,0.568915,0.464329,0.137814,0.311718,0.616886,0.499568,0.003391,0.541533
251,11.7230,0.609080,0.141857,-0.083010,0.996958,0.614544,0.249137,0.218212,0.997157,0.537866,0.216981,-0.040407,0.996606,0.639747,0.378757,0.141839,0.315445,0.531957,0.285275,-0.219247,0.813933,0.610374,0.339546,0.022171,0.300900,0.570885,0.221104,-0.322651,0.552866
252,11.7636,0.602307,0.151689,-0.061302,0.997253,0.610756,0.241531,0.018345,0.997412,0.578315,0.230734,0.030500,0.996875,0.622322,0.352138,0.014183,0.359835,0.556715,0.346154,-0.091369,0.771824,0.611640,0.297720,0.077125,0.320688,0.582218,0.312727,-0.208452,0.532326
253,11.7994,0.599218,0.144720,0.097365,0.997493,0.596434,0.230665,0.009079,0.997608,0.614278,0.233586,0.116669,0.997126,0.613472,0.361756,0.055609,0.370533,0.574994,0.366389,0.110822,0.709369,0.599220,0.361929,0.175452,0.295411,0.570847,0.371064,0.077583,0.485008
254,11.8282,0.603762,0.137749,0.321790,0.997581,0.565979,0.230692,0.013624,0.997715,0.672663,0.229579,0.111924,0.997260,0.535667,0.367225,0.106157,0.398816,0.668378,0.350348,0.211910,0.687404,0.530926,0.381649,0.353852,0.274444,0.645210,0.336356,0.403950,0.441412
255,11.8617,0.645283,0.126353,0.281977,0.997784,0.567047,0.213081,0.094400,0.997881,0.672486,0.217496,0.068848,0.997468,0.557469,0.339917,0.223079,0.401372,0.673018,0.353457,0.084534,0.679905,0.561419,0.317589,0.433709,0.252725,0.680447,0.321725,0.197554,0.411692
256,11.9001,0.636558,0.109024,0.293923,0.997912,0.566485,0.196982,0.119164,0.998039,0.681198,0.207583,0.062863,0.997673,0.560903,0.325312,0.246010,0.398006,0.686990,0.340328,0.063066,0.684138,0.576951,0.326895,0.481165,0.230614,0.693515,0.318504,0.175460,0.380844
257,11.9301,0.632523,0.112743,-0.149092,0.997086,0.679122,0.203231,0.001927,0.998111,0.587153,0.212978,0.043268,0.997431,0.714374,0.314458,-0.077684,0.425729,0.561551,0.347618,0.036869,0.668721,0.670689,0.350907,-0.286541,0.256804,0.571648,0.383160,-0.097303,0.378718
258,11.9695,0.635118,0.107820,-0.031107,0.997146,0.658472,0.203031,0.162439,0.998149,0.576817,0.195801,0.082266,0.997322,0.671300,0.291736,0.061706,0.426661,0.573068,0.286441,-0.051463,0.635505,0.651448,0.228023,0.040173,0.262539,0.608187,0.214030,-0.114629,0.359792
259,11.9985,0.630280,0.108737,-0.053095,0.997125,0.665292,0.206287,0.106705,0.997993,0.566177,0.193367,0.160576,0.997100,0.674230,0.285812,-0.069064,0.463728,0.549460,0.303289,-0.029947,0.612636,0.643726,0.227609,-0.187366,0.306156,0.589255,0.270651,-0.228912,0.356418
260,12.0358,0.626895,0.102670,-0.062154,0.997217,0.667421,0.208761,0.121910,0.998077,0.563942,0.198098,0.127230,0.997024,0.699550,0.297004,-0.049072,0.498672,0.545088,0.317573,0.023812,0.591267,0.653686,0.256983,-0.280792,0.341897,0.564819,0.309832,-0.151537,0.344961
261,12.0694,0.619548,0.097338,0.002814,0.997179,0.663548,0.205334,0.142706,0.998087,0.558566,0.196747,0.175966,0.997033,0.689335,0.294730,-0.010857,0.513039,0.534797,0.325422,0.115222,0.558589,0.649484,0.269336,-0.205803,0.351560,0.541660,0.367316,-0.045202,0.325689
262,12.1027,0.616922,0.101332,-0.014597,0.997307,0.664867,0.207428,0.140062,0.998179,0.544140,0.195525,0.134763,0.997212,0.715696,0.294097,-0.033177,0.550929,0.516251,0.326607,0.107566,0.568459,0.680173,0.253840,-0.258294,0.396599,0.517553,0.395482,-0.002947,0.338082
263,12.1340,0.616361,0.097062,-0.017434,0.997539,0.661819,0.209685,0.158468,0.998334,0.536698,0.194957,0.135291,0.997450,0.696507,0.313153,-0.000441,0.575688,0.501834,0.329017,0.168017,0.598123,0.709570,0.270803,-0.308460,0.439134,0.502352,0.435729,0.123188,0.372030
264,12.1697,0.612537,0.094288,-0.010768,0.997745,0.657321,0.210415,0.158706,0.998467,0.528750,0.196957,0.144662,0.997647,0.690441,0.323628,0.006161,0.599255,0.492939,0.331284,0.158149,0.613047,0.711707,0.277172,-0.275953,0.478115,0.492637,0.429683,0.094291,0.392442
265,12.2009,0.609406,0.094673,0.000319,0.997907,0.653569,0.211983,0.181947,0.998556,0.520613,0.196086,0.149026,0.997788,0.684415,0.331671,0.013182,0.608333,0.488264,0.328493,0.121790,0.613151,0.708580,0.281407,-0.274305,0.500912,0.504322,0.413698,-0.076723,0.399501
266,12.2349,0.594765,0.092750,-0.054537,0.998053,0.645092,0.212689,0.173068,0.998640,0.509148,0.196746,0.137832,0.997959,0.666557,0.334282,-0.015699,0.611336,0.476589,0.329035,0.082390,0.620879,0.694569,0.294681,-0.353264,0.512952,0.480532,0.416164,-0.155434,0.413449
267,12.2720,0.580825,0.090652,-0.075028,0.998174,0.638411,0.213430,0.142930,0.998715,0.499286,0.197632,0.132640,0.998113,0.659493,0.334372,-0.016244,0.622944,0.466881,0.330039,0.089360,0.634686,0.686349,0.307137,-0.330103,0.526560,0.463806,0.425265,-0.104332,0.430051
