frame_index,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility
179,9.3424,0.414050,0.326099,-0.657304,0.999214,0.537215,0.502839,-0.333472,0.999601,0.316473,0.517886,-0.134526,0.999370,0.585382,0.737626,-0.279528,0.966000,0.266131,0.749581,0.024062,0.911156,0.620488,0.950602,-0.417253,0.752629,0.189741,0.948060,-0.228916,0.651762
180,9.3920,0.414259,0.313812,-0.587616,0.999074,0.536516,0.497448,-0.304654,0.999619,0.316300,0.515141,-0.068281,0.999340,0.586038,0.737698,-0.285239,0.968403,0.266246,0.752942,0.068746,0.912262,0.624048,0.946271,-0.460530,0.768103,0.189451,0.956983,-0.161124,0.656023
181,9.4430,0.416177,0.308475,-0.657053,0.999031,0.539008,0.494164,-0.348167,0.999645,0.315077,0.513369,-0.075327,0.999334,0.587667,0.737355,-0.309804,0.970807,0.267633,0.754255,0.106978,0.913251,0.624360,0.940849,-0.491130,0.782402,0.195733,0.957610,-0.114586,0.663360
182,9.4920,0.414792,0.305738,-0.726875,0.998953,0.540539,0.492366,-0.356645,0.999658,0.313384,0.506800,-0.146753,0.999234,0.585882,0.736977,-0.302903,0.972155,0.267021,0.754598,0.098966,0.909502,0.620661,0.938523,-0.500239,0.793514,0.198348,0.961190,-0.193199,0.655500
183,9.5422,0.415200,0.304325,-0.787595,0.998846,0.541818,0.489416,-0.383367,0.999676,0.310645,0.507174,-0.211862,0.999125,0.586102,0.737652,-0.306673,0.972842,0.258375,0.748848,0.002832,0.902522,0.613994,0.943135,-0.502715,0.803440,0.197963,0.961953,-0.230899,0.644212
184,9.5926,0.412318,0.298854,-0.683510,0.998718,0.543677,0.489222,-0.336807,0.999677,0.309687,0.510942,-0.174177,0.998937,0.589645,0.741139,-0.278066,0.972458,0.250264,0.749496,0.022405,0.885964,0.607522,0.949178,-0.493159,0.798470,0.195763,0.974025,-0.182796,0.611528
185,9.6424,0.409529,0.291765,-0.730215,0.998668,0.540737,0.489318,-0.324557,0.999665,0.297423,0.512216,-0.199721,0.998877,0.588637,0.745159,-0.275915,0.971412,0.236724,0.757363,-0.034923,0.881658,0.590530,0.951795,-0.503188,0.788598,0.191982,0.985975,-0.250397,0.593123
186,9.6959,0.385989,0.267716,-0.735698,0.998757,0.536115,0.481741,-0.318494,0.999627,0.263144,0.505286,-0.278360,0.998878,0.586898,0.750655,-0.275511,0.965847,0.208938,0.769736,-0.197611,0.870241,0.516898,0.963670,-0.461458,0.756349,0.166582,1.016332,-0.362123,0.556719
187,9.7457,0.368652,0.252436,-0.761252,0.998807,0.534901,0.473844,-0.308491,0.999561,0.244084,0.497755,-0.294444,0.998785,0.577418,0.752094,-0.271771,0.961793,0.185593,0.771642,-0.217515,0.864326,0.492749,0.963433,-0.446085,0.746498,0.150310,1.019403,-0.374770,0.536894
188,9.7922,0.358271,0.237317,-0.819892,0.998671,0.529695,0.463360,-0.358648,0.999519,0.227953,0.485570,-0.361012,0.998710,0.566569,0.749999,-0.294242,0.958811,0.170563,0.770546,-0.267023,0.863044,0.480492,0.962499,-0.461472,0.738579,0.138779,1.021850,-0.410444,0.520527
189,9.8427,0.349493,0.221207,-0.778394,0.998713,0.518169,0.449475,-0.253136,0.999448,0.205691,0.486356,-0.349209,0.998722,0.556400,0.749578,-0.176415,0.949990,0.155932,0.816444,-0.261824,0.865705,0.473273,0.959509,-0.325701,0.714948,0.127940,1.103479,-0.377230,0.515750
190,9.8979,0.338358,0.205183,-0.742262,0.998805,0.510320,0.436044,-0.253083,0.999443,0.192252,0.477910,-0.296848,0.998700,0.549684,0.744389,-0.199119,0.951311,0.151999,0.814250,-0.197421,0.862857,0.463543,0.957056,-0.399578,0.729279,0.124843,1.088119,-0.345991,0.512761
191,9.9692,0.295583,0.131768,-0.822370,0.998910,0.480691,0.388090,-0.308944,0.999469,0.146456,0.413529,-0.346287,0.998122,0.545814,0.729928,-0.247660,0.952534,0.132007,0.811841,-0.287828,0.853861,0.446617,0.955551,-0.415338,0.742033,0.137439,1.086851,-0.450992,0.503214
192,10.0329,0.271062,0.117851,-0.517462,0.999012,0.472104,0.373749,-0.178030,0.999491,0.129873,0.412088,-0.143592,0.997568,0.546301,0.720425,-0.154997,0.954053,0.141822,0.807813,-0.128140,0.819457,0.449789,0.954973,-0.273419,0.760102,0.163773,1.070781,-0.277134,0.478712
193,10.0929,0.254270,0.108857,-0.497753,0.999070,0.469032,0.369449,-0.207325,0.999415,0.115833,0.404517,-0.139364,0.996506,0.546604,0.716274,-0.159146,0.953481,0.136219,0.802808,-0.120342,0.771646,0.454981,0.951452,-0.325664,0.772028,0.157267,1.005315,-0.281918,0.449046
194,10.1414,0.229457,0.099103,-0.516785,0.999021,0.461099,0.358350,-0.235770,0.999115,0.098219,0.397220,-0.010993,0.988381,0.546486,0.709822,-0.381384,0.944410,0.035469,0.658710,-0.161006,0.702248,0.447897,0.955420,-0.551663,0.776961,-0.015353,0.513513,-0.591588,0.422395
195,10.1986,0.168529,0.071141,-0.817786,0.998811,0.436246,0.338195,-0.593006,0.998874,0.081907,0.377525,-0.223421,0.986980,0.516524,0.710706,-0.598600,0.941772,0.067614,0.683348,-0.106583,0.668899,0.434548,1.079684,-0.645962,0.761813,0.005393,0.914904,-0.235626,0.391474
196,10.2440,0.168199,0.052692,-1.086161,0.998485,0.427729,0.333258,-0.806320,0.998385,0.061449,0.349880,-0.511023,0.984187,0.501945,0.722359,-0.764666,0.939250,0.038744,0.704955,-0.311233,0.642651,0.444308,1.150194,-0.761428,0.751962,-0.029121,1.039883,-0.348288,0.370340
197,10.3275,0.129472,0.003003,-1.113729,0.995140,0.413148,0.325135,-0.836962,0.995602,0.044076,0.321638,-0.513507,0.979830,0.469127,0.748771,-0.749851,0.913318,0.007618,0.761531,-0.308612,0.596947,0.478677,1.169640,-0.715507,0.702321,-0.094424,1.078162,-0.375596,0.339777
198,10.3577,0.129325,0.004029,-1.122764,0.992089,0.409893,0.324619,-0.849414,0.994430,0.043255,0.322090,-0.473204,0.974139,0.467114,0.749292,-0.778596,0.901537,0.002799,0.756806,-0.239362,0.559412,0.461206,1.175493,-0.790736,0.672492,-0.106805,1.014769,-0.321716,0.315507
199,10.3925,0.109412,0.005142,-1.240321,0.979965,0.400340,0.324791,-1.037091,0.991641,0.043548,0.321826,-0.476203,0.964376,0.460722,0.758078,-0.958312,0.888610,0.007034,0.756068,-0.137834,0.514121,0.444450,1.168760,-0.906515,0.640981,-0.051345,1.025625,-0.168000,0.290390
200,10.5744,0.075745,-0.063142,-0.854281,0.977363,0.385141,0.310725,-0.746873,0.990590,0.041150,0.293773,-0.228441,0.964905,0.446574,0.766017,-0.699697,0.869015,0.066498,0.723510,0.138982,0.474153,0.439030,1.155349,-0.710290,0.599058,0.060277,0.989086,0.173468,0.266364
201,10.6083,0.077034,-0.052043,-0.853291,0.977051,0.391754,0.325355,-0.766559,0.990718,0.047952,0.292728,-0.230061,0.966688,0.459138,0.800471,-0.699498,0.858067,0.093780,0.706651,0.230535,0.437539,0.478443,1.193597,-0.664851,0.553958,0.067732,0.915559,0.356688,0.244570
202,10.6416,0.077031,-0.043488,-1.036128,0.976643,0.397141,0.333994,-0.932204,0.990931,0.048187,0.284747,-0.360471,0.968498,0.466634,0.837785,-0.831325,0.851521,0.091370,0.701231,0.136477,0.407885,0.494296,1.269265,-0.743322,0.519405,0.067520,0.919802,0.297289,0.226172
203,10.6750,0.077533,-0.043683,-1.118111,0.973361,0.400617,0.337292,-1.026124,0.989923,0.048100,0.281774,-0.389124,0.968199,0.470359,0.841532,-0.935257,0.840666,0.087818,0.702164,0.134050,0.375395,0.498762,1.259595,-0.868735,0.485216,0.058264,0.928417,0.287233,0.207672
204,10.7084,0.077723,-0.040529,-1.202924,0.970174,0.403559,0.337918,-1.076815,0.989825,0.048029,0.279794,-0.430987,0.968612,0.472803,0.849012,-0.966965,0.834330,0.086587,0.710428,0.114407,0.347181,0.498075,1.267400,-0.899311,0.455968,0.063365,0.929677,0.276323,0.191176
205,10.7419,0.104773,-0.032565,-1.355914,0.956090,0.408597,0.337837,-1.214763,0.987730,0.047943,0.273503,-0.536602,0.965539,0.479187,0.861460,-1.114185,0.827158,0.047284,0.710868,-0.069405,0.325009,0.508751,1.287553,-1.019605,0.421482,0.012860,0.978269,-0.036429,0.174859
206,10.7752,0.102382,-0.034035,-1.217077,0.921142,0.415533,0.340514,-1.132795,0.982997,0.047706,0.276819,-0.449156,0.959695,0.477926,0.878791,-1.015548,0.822486,0.005871,0.756452,-0.031691,0.313832,0.500968,1.273296,-0.923300,0.388996,-0.031858,1.038588,-0.161569,0.162032
207,11.0171,0.156916,-0.071115,-1.183783,0.890899,0.454548,0.300841,-0.921392,0.981821,0.044058,0.283857,-0.433319,0.953128,0.525886,0.784887,-0.823348,0.804262,0.027907,0.774856,-0.124113,0.291612,0.498255,1.216887,-0.762114,0.355817,-0.010760,1.057787,-0.386872,0.147852
